rcept_no,prior_parse_status,prior_taxonomy_class,feasibility_bucket,design_theme,design_feasibility,blocker_reason,required_future_approval,fail_closed,manual_review_required,executable_or_safe,downstream_authoritative,parsed_clean_and_usable,validated,approved,strategy_ready,is_planning_evidence_only
20250814902531,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20250812900652,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20250807900568,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20250807900523,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20250711900548,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20250702800680,label_no_value,label_present_but_attachment_or_table_context_required,needs_table_context_design,table_or_structure_aware_extraction,medium,label is a table/column header; date value sits in a non-adjacent cell lost during HTML->text flattening; needs structure/table-aware extraction design,parser_change_verdict,True,True,False,False,False,False,False,False,True
20250702800678,label_no_value,label_present_but_attachment_or_table_context_required,needs_table_context_design,table_or_structure_aware_extraction,medium,label is a table/column header; date value sits in a non-adjacent cell lost during HTML->text flattening; needs structure/table-aware extraction design,parser_change_verdict,True,True,False,False,False,False,False,False,True
20250701900651,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20180328801835,label_no_value,label_present_but_attachment_or_table_context_required,needs_table_context_design,table_or_structure_aware_extraction,medium,label is a table/column header; date value sits in a non-adjacent cell lost during HTML->text flattening; needs structure/table-aware extraction design,parser_change_verdict,True,True,False,False,False,False,False,False,True
20180327801328,label_no_value,label_present_but_attachment_or_table_context_required,needs_table_context_design,table_or_structure_aware_extraction,medium,label is a table/column header; date value sits in a non-adjacent cell lost during HTML->text flattening; needs structure/table-aware extraction design,parser_change_verdict,True,True,False,False,False,False,False,False,True
20180319800082,label_no_value,label_present_but_attachment_or_table_context_required,needs_table_context_design,table_or_structure_aware_extraction,medium,label is a table/column header; date value sits in a non-adjacent cell lost during HTML->text flattening; needs structure/table-aware extraction design,parser_change_verdict,True,True,False,False,False,False,False,False,True
20180306800796,label_no_value,label_present_but_attachment_or_table_context_required,needs_table_context_design,table_or_structure_aware_extraction,medium,label is a table/column header; date value sits in a non-adjacent cell lost during HTML->text flattening; needs structure/table-aware extraction design,parser_change_verdict,True,True,False,False,False,False,False,False,True
20180207901309,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
20180126900960,no_label_match,only_generic_or_contextual_label,parser_design_candidate,contextual_or_label_pattern_expansion,uncertain_high_fp_risk,no exact date label in body (domain tokens present); contextual date extraction without a label risks false positives; a future parser-design phase must prove safety first,parser_change_verdict_after_design_proof,True,True,False,False,False,False,False,False,True
