rebalance_period_end,available_date,execution_date,ticker,sector,value_score,rank,weight,entry_close
2020-12-31,2021-02-04,2021-02-05,INTC,Semiconductors & Related Devices,0.6907491293463497,10,0.03333333333333333,52.91544723510742
2020-12-31,2021-02-04,2021-02-05,GILD,"Biological Products, (No Diagnostic Substances)",0.6740365673783515,11,0.03333333333333333,56.18277740478516
2020-12-31,2021-02-04,2021-02-05,VZ,Telephone Communications (No Radiotelephone),0.49067148605488464,12,0.03333333333333333,40.127567291259766
2020-12-31,2021-02-04,2021-02-05,NFLX,Services-Video Tape Rental,0.4715359647881039,13,0.03333333333333333,55.07899856567383
2020-12-31,2021-02-04,2021-02-05,ELV,Hospital & Medical Service Plans,0.465941787322962,14,0.03333333333333333,270.1086730957031
2020-12-31,2021-02-04,2021-02-05,LMT,Guided Missiles & Space Vehicles & Parts,0.32304778034407067,15,0.03333333333333333,292.2351989746094
2020-12-31,2021-02-04,2021-02-05,ORCL,Services-Prepackaged Software,0.3088123445633842,16,0.03333333333333333,59.18590927124024
2020-12-31,2021-02-04,2021-02-05,AMGN,"Biological Products, (No Diagnostic Substances)",0.18055149347447585,17,0.03333333333333333,199.00320434570312
2020-12-31,2021-02-04,2021-02-05,CSCO,Computer Communications Equipment,0.16151100643816874,18,0.03333333333333333,41.37636184692383
2020-12-31,2021-02-04,2021-02-05,MRK,Pharmaceutical Preparations,0.15443410119820686,19,0.03333333333333333,61.25800704956055
2020-12-31,2021-02-04,2021-02-05,NEE,Electric Services,0.10998786148958858,20,0.03333333333333333,73.0677490234375
2020-12-31,2021-02-04,2021-02-05,UNH,Hospital & Medical Service Plans,0.10960954046561082,21,0.03333333333333333,296.8056335449219
2020-12-31,2021-02-04,2021-02-05,AEP,Electric Services,0.04190770637726299,22,0.03333333333333333,67.41293334960938
2020-12-31,2021-02-04,2021-02-05,DUK,Electric & Other Services Combined,0.03029870935842094,23,0.03333333333333333,76.5602035522461
2020-12-31,2021-02-04,2021-02-05,HD,Retail-Lumber & Other Building Materials Dealers,-0.0050625286803704095,24,0.03333333333333333,245.24380493164065
2020-12-31,2021-02-04,2021-02-05,JNJ,Pharmaceutical Preparations,-0.005277854115376034,25,0.03333333333333333,141.92054748535156
2020-12-31,2021-02-04,2021-02-05,UNP,"Railroads, Line-Haul Operating",-0.02812112621253865,26,0.03333333333333333,181.63015747070312
2020-12-31,2021-02-04,2021-02-05,PG,"Soap, Detergents, Cleang Preparations, Perfumes, Cosmetics",-0.03436309647770097,27,0.03333333333333333,113.35877227783205
2020-12-31,2021-02-04,2021-02-05,ABBV,Pharmaceutical Preparations,-0.043198035653257943,28,0.03333333333333333,89.05682373046875
2020-12-31,2021-02-04,2021-02-05,VRTX,Pharmaceutical Preparations,-0.06258695621137128,29,0.03333333333333333,215.25999450683597
2020-12-31,2021-02-04,2021-02-05,AXP,Finance Services,-0.08744119967176078,30,0.03333333333333333,118.49261474609376
2021-03-31,2021-05-05,2021-05-06,GOOGL,"Services-Computer Programming, Data Processing, Etc.",5.854100710983252,1,0.03333333333333333,115.90950775146484
2021-03-31,2021-05-05,2021-05-06,GOOG,"Services-Computer Programming, Data Processing, Etc.",5.733865446298662,2,0.03333333333333333,118.0979232788086
2021-03-31,2021-05-05,2021-05-06,NVDA,Semiconductors & Related Devices,4.163525245019888,3,0.03333333333333333,14.48648738861084
2021-03-31,2021-05-05,2021-05-06,LRCX,"Special Industry Machinery, NEC",3.8976918421650835,4,0.03333333333333333,58.53646087646485
2021-03-31,2021-05-05,2021-05-06,AVGO,Semiconductors & Related Devices,3.045642883365543,5,0.03333333333333333,40.58489990234375
2021-03-31,2021-05-05,2021-05-06,AMZN,Retail-Catalog & Mail-Order Houses,2.2989642797439567,6,0.03333333333333333,165.31849670410156
2021-03-31,2021-05-05,2021-05-06,NFLX,Services-Video Tape Rental,0.9490981462289514,7,0.03333333333333333,49.95500183105469
2021-03-31,2021-05-05,2021-05-06,BIIB,"Biological Products, (No Diagnostic Substances)",0.7041783466073475,8,0.03333333333333333,272.1099853515625
2021-03-31,2021-05-05,2021-05-06,WMT,Retail-Variety Stores,0.6755988228051866,9,0.03333333333333333,44.109619140625
2021-03-31,2021-05-05,2021-05-06,INTC,Semiconductors & Related Devices,0.6488888903650813,10,0.03333333333333333,52.33539581298828
2021-03-31,2021-05-05,2021-05-06,VZ,Telephone Communications (No Radiotelephone),0.6141973161444587,11,0.03333333333333333,43.469993591308594
2021-03-31,2021-05-05,2021-05-06,ELV,Hospital & Medical Service Plans,0.4472591467014644,12,0.03333333333333333,362.2044982910156
2021-03-31,2021-05-05,2021-05-06,IBM,Computer & office Equipment,0.31015292375531056,13,0.03333333333333333,115.39299774169922
2021-03-31,2021-05-05,2021-05-06,ORCL,Services-Prepackaged Software,0.24426981211156373,14,0.03333333333333333,74.52679443359375
2021-03-31,2021-05-05,2021-05-06,DOW,"Plastic Materials, Synth Resins & Nonvulcan Elastomers",0.19363861164942006,15,0.03333333333333333,52.5571174621582
2021-03-31,2021-05-05,2021-05-06,PFE,Pharmaceutical Preparations,0.1839490518432321,16,0.03333333333333333,30.330642700195312
2021-03-31,2021-05-05,2021-05-06,LMT,Guided Missiles & Space Vehicles & Parts,0.17310703521190568,17,0.03333333333333333,338.42364501953125
2021-03-31,2021-05-05,2021-05-06,CSCO,Computer Communications Equipment,0.0764721848659089,18,0.03333333333333333,45.45200347900391
2021-03-31,2021-05-05,2021-05-06,REGN,Pharmaceutical Preparations,0.060988528325895894,19,0.03333333333333333,495.3336486816406
2021-03-31,2021-05-05,2021-05-06,AMGN,"Biological Products, (No Diagnostic Substances)",0.05946238814149006,20,0.03333333333333333,213.19125366210935
2021-03-31,2021-05-05,2021-05-06,T,Telephone Communications (No Radiotelephone),0.039271710225696865,21,0.03333333333333333,17.909440994262695
2021-03-31,2021-05-05,2021-05-06,UNH,Hospital & Medical Service Plans,0.03543599410582075,22,0.03333333333333333,380.8911437988281
2021-03-31,2021-05-05,2021-05-06,NEM,Gold and Silver Ores,0.016639631590825432,23,0.03333333333333333,57.564090728759766
2021-03-31,2021-05-05,2021-05-06,AEP,Electric Services,-0.012048053218441795,24,0.03333333333333333,72.94329833984375
2021-03-31,2021-05-05,2021-05-06,PG,"Soap, Detergents, Cleang Preparations, Perfumes, Cosmetics",-0.053975853433392666,25,0.03333333333333333,118.9883270263672
2021-03-31,2021-05-05,2021-05-06,VRTX,Pharmaceutical Preparations,-0.06261255663183922,26,0.03333333333333333,213.16000366210935
2021-03-31,2021-05-05,2021-05-06,UNP,"Railroads, Line-Haul Operating",-0.06477341541979911,27,0.03333333333333333,203.02963256835935
2021-03-31,2021-05-05,2021-05-06,KLAC,Optical Instruments & Lenses,-0.07018534517205224,28,0.03333333333333333,299.3646850585937
2021-03-31,2021-05-05,2021-05-06,AAPL,Electronic Computers,-0.09793865375321643,29,0.03333333333333333,126.24986267089844
2021-03-31,2021-05-05,2021-05-06,AXP,Finance Services,-0.10327988385341813,30,0.03333333333333333,147.64804077148438
2021-06-30,2021-08-04,2021-08-05,GOOGL,"Services-Computer Programming, Data Processing, Etc.",5.851876829560625,1,0.03333333333333333,135.13461303710938
2021-06-30,2021-08-04,2021-08-05,GOOG,"Services-Computer Programming, Data Processing, Etc.",5.818504872839065,2,0.03333333333333333,135.82489013671875
2021-06-30,2021-08-04,2021-08-05,NVDA,Semiconductors & Related Devices,3.766702716447882,3,0.03333333333333333,20.5898380279541
2021-06-30,2021-08-04,2021-08-05,LRCX,"Special Industry Machinery, NEC",3.6914975274084063,4,0.03333333333333333,61.3344955444336
2021-06-30,2021-08-04,2021-08-05,AVGO,Semiconductors & Related Devices,3.525946586121947,5,0.03333333333333333,44.46690368652344
2021-06-30,2021-08-04,2021-08-05,AMZN,Retail-Catalog & Mail-Order Houses,1.5648321331005646,6,0.03333333333333333,168.79949951171875
2021-06-30,2021-08-04,2021-08-05,DOW,"Plastic Materials, Synth Resins & Nonvulcan Elastomers",0.7582524769988309,7,0.03333333333333333,46.90860366821289
2021-06-30,2021-08-04,2021-08-05,INTC,Semiconductors & Related Devices,0.7337006083924504,8,0.03333333333333333,49.635986328125
2021-06-30,2021-08-04,2021-08-05,NFLX,Services-Video Tape Rental,0.723524692056965,9,0.03333333333333333,52.48899841308594
2021-06-30,2021-08-04,2021-08-05,VZ,Telephone Communications (No Radiotelephone),0.6863428241289704,10,0.03333333333333333,41.00009536743164
2021-06-30,2021-08-04,2021-08-05,WMT,Retail-Variety Stores,0.4236109663242298,11,0.03333333333333333,45.49811172485352
2021-06-30,2021-08-04,2021-08-05,IBM,Computer & office Equipment,0.4081506823777588,12,0.03333333333333333,112.2405014038086
2021-06-30,2021-08-04,2021-08-05,ELV,Hospital & Medical Service Plans,0.39719998059153316,13,0.03333333333333333,352.00079345703125
2021-06-30,2021-08-04,2021-08-05,BIIB,"Biological Products, (No Diagnostic Substances)",0.3339603398442894,14,0.03333333333333333,336.5899963378906
2021-06-30,2021-08-04,2021-08-05,T,Telephone Communications (No Radiotelephone),0.3079788101627092,15,0.03333333333333333,15.815752029418944
2021-06-30,2021-08-04,2021-08-05,LMT,Guided Missiles & Space Vehicles & Parts,0.17786315500457825,16,0.03333333333333333,317.3477783203125
2021-06-30,2021-08-04,2021-08-05,NEM,Gold and Silver Ores,0.09378035847462407,17,0.03333333333333333,53.10540771484375
2021-06-30,2021-08-04,2021-08-05,ORCL,Services-Prepackaged Software,0.08862865372487247,18,0.03333333333333333,83.89161682128906
2021-06-30,2021-08-04,2021-08-05,PFE,Pharmaceutical Preparations,0.06848265730340325,19,0.03333333333333333,35.18951416015625
2021-06-30,2021-08-04,2021-08-05,CSCO,Computer Communications Equipment,-0.006684800491451592,20,0.03333333333333333,48.66653823852539
2021-06-30,2021-08-04,2021-08-05,AMGN,"Biological Products, (No Diagnostic Substances)",-0.016376974460438648,21,0.03333333333333333,199.9019775390625
2021-06-30,2021-08-04,2021-08-05,UNP,"Railroads, Line-Haul Operating",-0.024320080888585893,22,0.03333333333333333,196.7769317626953
2021-06-30,2021-08-04,2021-08-05,REGN,Pharmaceutical Preparations,-0.02981715520895247,23,0.03333333333333333,598.4271850585938
2021-06-30,2021-08-04,2021-08-05,AXP,Finance Services,-0.04022477147498543,24,0.03333333333333333,160.0642852783203
2021-06-30,2021-08-04,2021-08-05,DUK,Electric & Other Services Combined,-0.0662883285510969,25,0.03333333333333333,88.97502899169922
2021-06-30,2021-08-04,2021-08-05,AEP,Electric Services,-0.06849790076901681,26,0.03333333333333333,74.84661865234375
2021-06-30,2021-08-04,2021-08-05,UNH,Hospital & Medical Service Plans,-0.07297232282221691,27,0.03333333333333333,378.8038940429688
2021-06-30,2021-08-04,2021-08-05,FDX,Air Courier Services,-0.09346761109534589,28,0.03333333333333333,250.7843017578125
2021-06-30,2021-08-04,2021-08-05,HD,Retail-Lumber & Other Building Materials Dealers,-0.11254609011826894,29,0.03333333333333333,296.3355712890625
2021-06-30,2021-08-04,2021-08-05,BX,Investment Advice,-0.122380860274218,30,0.03333333333333333,98.1415557861328
2021-09-30,2021-11-04,2021-11-05,GOOGL,"Services-Computer Programming, Data Processing, Etc.",6.753758441684286,1,0.03333333333333333,147.63185119628906
2021-09-30,2021-11-04,2021-11-05,GOOG,"Services-Computer Programming, Data Processing, Etc.",6.733638051773646,2,0.03333333333333333,148.02572631835938
2021-09-30,2021-11-04,2021-11-05,LRCX,"Special Industry Machinery, NEC",4.9192491471036695,3,0.03333333333333333,58.16255187988281
2021-09-30,2021-11-04,2021-11-05,AVGO,Semiconductors & Related Devices,3.993741995032927,4,0.03333333333333333,51.3371467590332
2021-09-30,2021-11-04,2021-11-05,DOW,"Plastic Materials, Synth Resins & Nonvulcan Elastomers",1.3819956568668057,5,0.03333333333333333,45.325294494628906
2021-09-30,2021-11-04,2021-11-05,INTC,Semiconductors & Related Devices,1.0726357077194466,6,0.03333333333333333,47.2265853881836
2021-09-30,2021-11-04,2021-11-05,VZ,Telephone Communications (No Radiotelephone),0.9861226985249338,7,0.03333333333333333,39.19135284423828
2021-09-30,2021-11-04,2021-11-05,T,Telephone Communications (No Radiotelephone),0.8236474005360287,8,0.03333333333333333,14.57558822631836
2021-09-30,2021-11-04,2021-11-05,AMZN,Retail-Catalog & Mail-Order Houses,0.7225426655850583,9,0.03333333333333333,175.94949340820312
2021-09-30,2021-11-04,2021-11-05,IBM,Computer & office Equipment,0.6469612650957807,10,0.03333333333333333,102.81802368164062
2021-09-30,2021-11-04,2021-11-05,BIIB,"Biological Products, (No Diagnostic Substances)",0.6004565761785763,11,0.03333333333333333,278.67999267578125
2021-09-30,2021-11-04,2021-11-05,ELV,Hospital & Medical Service Plans,0.45388189616440733,12,0.03333333333333333,395.6127014160156
2021-09-30,2021-11-04,2021-11-05,GE,Electronic & Other Electrical Equipment (No Computer Equip),0.44325513628910507,13,0.03333333333333333,66.27936553955078
2021-09-30,2021-11-04,2021-11-05,NFLX,Services-Video Tape Rental,0.44118191925368433,14,0.03333333333333333,64.5719985961914
2021-09-30,2021-11-04,2021-11-05,GILD,"Biological Products, (No Diagnostic Substances)",0.3645644671193623,15,0.03333333333333333,56.18089294433594
2021-09-30,2021-11-04,2021-11-05,REGN,Pharmaceutical Preparations,0.3487206893509218,16,0.03333333333333333,607.436279296875
2021-09-30,2021-11-04,2021-11-05,WMT,Retail-Variety Stores,0.3354668476528686,17,0.03333333333333333,47.15330505371094
2021-09-30,2021-11-04,2021-11-05,NVDA,Semiconductors & Related Devices,0.28223983334617053,18,0.03333333333333333,29.68923759460449
2021-09-30,2021-11-04,2021-11-05,DUK,Electric & Other Services Combined,0.24686707090658822,19,0.03333333333333333,84.60043334960938
2021-09-30,2021-11-04,2021-11-05,LMT,Guided Missiles & Space Vehicles & Parts,0.17088540688181791,20,0.03333333333333333,301.1351318359375
2021-09-30,2021-11-04,2021-11-05,PFE,Pharmaceutical Preparations,0.09739046401190538,21,0.03333333333333333,38.29510116577149
2021-09-30,2021-11-04,2021-11-05,AMGN,"Biological Products, (No Diagnostic Substances)",0.07620200977185038,22,0.03333333333333333,184.03793334960935
2021-09-30,2021-11-04,2021-11-05,FDX,Air Courier Services,0.04841515861292345,23,0.03333333333333333,221.3745880126953
2021-09-30,2021-11-04,2021-11-05,BX,Investment Advice,0.008793949537282172,24,0.03333333333333333,121.86998748779295
2021-09-30,2021-11-04,2021-11-05,AXP,Finance Services,0.008389098157510655,25,0.03333333333333333,167.14064025878906
2021-09-30,2021-11-04,2021-11-05,AEP,Electric Services,-0.016066148934940544,26,0.03333333333333333,71.58283996582031
2021-09-30,2021-11-04,2021-11-05,CSCO,Computer Communications Equipment,-0.03128942114460129,27,0.03333333333333333,50.1463737487793
2021-09-30,2021-11-04,2021-11-05,NEM,Gold and Silver Ores,-0.037102230587184704,28,0.03333333333333333,49.33119583129883
2021-09-30,2021-11-04,2021-11-05,UNP,"Railroads, Line-Haul Operating",-0.041192353590814135,29,0.03333333333333333,215.479248046875
2021-09-30,2021-11-04,2021-11-05,ABBV,Pharmaceutical Preparations,-0.09984536127279697,30,0.03333333333333333,99.41870880126952
2021-12-31,2022-02-04,2022-02-07,GOOG,"Services-Computer Programming, Data Processing, Etc.",6.669327373981654,1,0.03333333333333333,137.80662536621094
2021-12-31,2022-02-04,2022-02-07,GOOGL,"Services-Computer Programming, Data Processing, Etc.",6.6556395568276745,2,0.03333333333333333,138.0599365234375
2021-12-31,2022-02-04,2022-02-07,LRCX,"Special Industry Machinery, NEC",4.690059162542493,3,0.03333333333333333,54.529972076416016
2021-12-31,2022-02-04,2022-02-07,AVGO,Semiconductors & Related Devices,3.1318286299210008,4,0.03333333333333333,54.31943893432617
2021-12-31,2022-02-04,2022-02-07,DOW,"Plastic Materials, Synth Resins & Nonvulcan Elastomers",1.983418411654376,5,0.03333333333333333,47.14189910888672
2021-12-31,2022-02-04,2022-02-07,F,Motor Vehicles & Passenger Car Bodies,1.9330963927291922,6,0.03333333333333333,13.39676570892334
2021-12-31,2022-02-04,2022-02-07,NFLX,Services-Video Tape Rental,1.3761581436715309,7,0.03333333333333333,40.209999084472656
2021-12-31,2022-02-04,2022-02-07,AMZN,Retail-Catalog & Mail-Order Houses,1.359958316460992,8,0.03333333333333333,157.9355010986328
2021-12-31,2022-02-04,2022-02-07,T,Telephone Communications (No Radiotelephone),0.7987537593891705,9,0.03333333333333333,14.27250862121582
2021-12-31,2022-02-04,2022-02-07,INTC,Semiconductors & Related Devices,0.7570960061932944,10,0.03333333333333333,45.02573394775391
2021-12-31,2022-02-04,2022-02-07,VZ,Telephone Communications (No Radiotelephone),0.7009513434498902,11,0.03333333333333333,40.240570068359375
2021-12-31,2022-02-04,2022-02-07,BIIB,"Biological Products, (No Diagnostic Substances)",0.5111314310264762,12,0.03333333333333333,221.3000030517578
2021-12-31,2022-02-04,2022-02-07,NVDA,Semiconductors & Related Devices,0.43969042165845845,13,0.03333333333333333,24.67885398864746
2021-12-31,2022-02-04,2022-02-07,GE,Electronic & Other Electrical Equipment (No Computer Equip),0.3968535357179375,14,0.03333333333333333,60.94451904296875
2021-12-31,2022-02-04,2022-02-07,IBM,Computer & office Equipment,0.3559185320664225,15,0.03333333333333333,115.6786880493164
2021-12-31,2022-02-04,2022-02-07,GILD,"Biological Products, (No Diagnostic Substances)",0.2734152351837173,16,0.03333333333333333,54.5609016418457
2021-12-31,2022-02-04,2022-02-07,ELV,Hospital & Medical Service Plans,0.22704935900864553,17,0.03333333333333333,422.4473571777344
2021-12-31,2022-02-04,2022-02-07,DUK,Electric & Other Services Combined,0.17959900080035285,18,0.03333333333333333,87.66047668457031
2021-12-31,2022-02-04,2022-02-07,WMT,Retail-Variety Stores,0.17534690630261823,19,0.03333333333333333,43.476409912109375
2021-12-31,2022-02-04,2022-02-07,REGN,Pharmaceutical Preparations,0.158715742003164,20,0.03333333333333333,618.1837158203125
2021-12-31,2022-02-04,2022-02-07,PFE,Pharmaceutical Preparations,0.06355175366112026,21,0.03333333333333333,42.23771286010742
2021-12-31,2022-02-04,2022-02-07,META,"Services-Computer Programming, Data Processing, Etc.",0.051621460866870694,22,0.03333333333333333,223.1587829589844
