rcept_no,rcept_dt,stock_code,event_category,is_correction,parse_status,residual_class,blocker_tags,taxonomy_root_cause,source_recovery_class,correction_confidence_5tier,correction_action_class,correction_supersession_ready,review_bucket,review_priority_note,manual_review_required,executable_or_safe,downstream_authoritative,parsed_clean_and_usable,recovered,human_validation_claimed
20250318900314,2025-03-18,214870,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20250319801045,2025-03-19,119650,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_attachment_or_table_context_required,,,,,parser_table_or_attachment_context,html_inline body; value in table/attachment context; human can read body to extract,True,False,False,False,False,False
20250319801051,2025-03-19,009440,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_attachment_or_table_context_required,,,,,parser_table_or_attachment_context,html_inline body; value in table/attachment context; human can read body to extract,True,False,False,False,False,False
20250321800060,2025-03-21,145210,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_attachment_or_table_context_required,,,,,parser_table_or_attachment_context,html_inline body; value in table/attachment context; human can read body to extract,True,False,False,False,False,False
20250321801675,2025-03-21,001570,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_attachment_or_table_context_required,,,,,parser_table_or_attachment_context,html_inline body; value in table/attachment context; human can read body to extract,True,False,False,False,False,False
20250327901961,2025-03-27,019590,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20250327901978,2025-03-27,119610,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20250331900361,2025-03-31,016790,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20250331904093,2025-03-31,258830,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20250407601118,2025-04-07,276240,suspension_related,True,extracted,usable_html_inline,correction_manual_review_required|correction_no_link_original_not_found|manual_review_required,,,no_link,no_link_original_not_found,,correction_manual_review,correction disclosure; non-authoritative; human adjudicates linkage,True,False,False,False,False,False
20250407601332,2025-04-07,288490,suspension_related,True,extracted,usable_html_inline,correction_manual_review_required|correction_wrong_candidate_quarantined|manual_review_required,,,rejected_wrong_candidate,rejected_wrong_candidate_quarantined,,rejected_wrong_candidate_quarantine,scored candidate not body-confirmed; quarantined; human confirms wrong-candidate,True,False,False,False,False,False
20250407800677,2025-04-07,074610,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_attachment_or_table_context_required,,,,,parser_table_or_attachment_context,html_inline body; value in table/attachment context; human can read body to extract,True,False,False,False,False,False
20250407901323,2025-04-07,041590,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20250507800390,2025-05-07,002210,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_attachment_or_table_context_required,,,,,parser_table_or_attachment_context,html_inline body; value in table/attachment context; human can read body to extract,True,False,False,False,False,False
20250509800789,2025-05-09,004380,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_attachment_or_table_context_required,,,,,parser_table_or_attachment_context,html_inline body; value in table/attachment context; human can read body to extract,True,False,False,False,False,False
20250512800801,2025-05-12,012600,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20250605900600,2025-06-05,226440,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20250605900612,2025-06-05,323230,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20250612900585,2025-06-12,222810,resumption_related,True,extracted,usable_html_inline,correction_manual_review_required|correction_wrong_candidate_quarantined|manual_review_required,,,rejected_wrong_candidate,rejected_wrong_candidate_quarantined,,rejected_wrong_candidate_quarantine,scored candidate not body-confirmed; quarantined; human confirms wrong-candidate,True,False,False,False,False,False
20250620900638,2025-06-20,182400,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20250620900644,2025-06-20,182400,suspension_related,True,no_label_match,usable_html_inline,parser_no_label_match|correction_manual_review_required|correction_wrong_candidate_quarantined|manual_review_required,correction_disclosure_manual_only,,rejected_wrong_candidate,rejected_wrong_candidate_quarantined,,rejected_wrong_candidate_quarantine,scored candidate not body-confirmed; quarantined; human confirms wrong-candidate,True,False,False,False,False,False
20250624800425,2025-06-24,002210,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_attachment_or_table_context_required,,,,,parser_table_or_attachment_context,html_inline body; value in table/attachment context; human can read body to extract,True,False,False,False,False,False
